,visual parameter label,visual parameter value,xticks,yticks,ax_00_0_imshow_row,ax_00_0_imshow_col,ax_00_0_imshow_value,preserved 0,ax_01_0_imshow_row,ax_01_0_imshow_col,ax_01_0_imshow_value,ax_02_0_plot_x,ax_02_0_plot_y,ax_03_0_plot_x,ax_03_0_plot_y
2230,,,,,44,30,0.0001206696,NONE_STR,44,30,-0.19733682,,,,
2231,,,,,44,31,5.9619546e-05,NONE_STR,44,31,0.24442124,,,,
2232,,,,,44,32,5.1423907e-05,NONE_STR,44,32,0.4489891,,,,
2233,,,,,44,33,4.87864e-05,NONE_STR,44,33,0.21938619,,,,
2234,,,,,44,34,4.4733286e-05,NONE_STR,44,34,-0.22939004,,,,
2235,,,,,44,35,5.558133e-05,NONE_STR,44,35,-0.07266663,,,,
2236,,,,,44,36,6.4477324e-05,NONE_STR,44,36,-0.3754998,,,,
2237,,,,,44,37,0.00013954937,NONE_STR,44,37,-0.39835656,,,,
2238,,,,,44,38,0.00020694733,NONE_STR,44,38,-0.05383278,,,,
2239,,,,,44,39,0.00025868416,NONE_STR,44,39,0.51333743,,,,
2240,,,,,44,40,0.00019791722,NONE_STR,44,40,0.52929133,,,,
2241,,,,,44,41,0.00013887882,NONE_STR,44,41,-0.14128913,,,,
2242,,,,,44,42,0.00016199052,NONE_STR,44,42,-0.056707963,,,,
2243,,,,,44,43,0.00011764467,NONE_STR,44,43,-0.29201403,,,,
2244,,,,,44,44,0.00014527142,NONE_STR,44,44,-0.14751899,,,,
2245,,,,,44,45,0.00032894313,NONE_STR,44,45,1.6542941,,,,
2246,,,,,44,46,0.00035116076,NONE_STR,44,46,1.6765485,,,,
2247,,,,,44,47,0.00029194355,NONE_STR,44,47,1.3931506,,,,
2248,,,,,44,48,0.00022478402,NONE_STR,44,48,1.3270005,,,,
2249,,,,,44,49,0.00016884506,NONE_STR,44,49,0.9341135,,,,
2250,,,,,45,0,0.0001269728,NONE_STR,45,0,-0.020895047,,,,
2251,,,,,45,1,0.0001142323,NONE_STR,45,1,-0.26111096,,,,
2252,,,,,45,2,0.000117361546,NONE_STR,45,2,-0.22386073,,,,
2253,,,,,45,3,0.00012604892,NONE_STR,45,3,0.14089876,,,,
2254,,,,,45,4,0.00012263656,NONE_STR,45,4,0.16327529,,,,
2255,,,,,45,5,0.00011892617,NONE_STR,45,5,-0.0544023,,,,
2256,,,,,45,6,0.000109523535,NONE_STR,45,6,-0.38281223,,,,
2257,,,,,45,7,9.1314316e-05,NONE_STR,45,7,-1.0271642,,,,
2258,,,,,45,8,9.979308e-05,NONE_STR,45,8,-0.81091857,,,,
2259,,,,,45,9,0.000104278326,NONE_STR,45,9,-0.80566853,,,,
2260,,,,,45,10,0.0001206249,NONE_STR,45,10,-0.4952471,,,,
2261,,,,,45,11,0.00012251735,NONE_STR,45,11,-0.28005895,,,,
2262,,,,,45,12,9.562075e-05,NONE_STR,45,12,-0.72950196,,,,
2263,,,,,45,13,8.003414e-05,NONE_STR,45,13,-2.0658414,,,,
2264,,,,,45,14,7.157028e-05,NONE_STR,45,14,-2.721788,,,,
2265,,,,,45,15,7.1540475e-05,NONE_STR,45,15,-2.6777465,,,,
2266,,,,,45,16,7.508695e-05,NONE_STR,45,16,-2.531525,,,,
2267,,,,,45,17,8.046627e-05,NONE_STR,45,17,-2.3377542,,,,
2268,,,,,45,18,7.934868e-05,NONE_STR,45,18,-2.1648347,,,,
2269,,,,,45,19,8.365512e-05,NONE_STR,45,19,-1.7817756,,,,
2270,,,,,45,20,0.00014822185,NONE_STR,45,20,-0.27481538,,,,
2271,,,,,45,21,0.00014287233,NONE_STR,45,21,0.64161795,,,,
2272,,,,,45,22,9.673834e-05,NONE_STR,45,22,-0.37675858,,,,
2273,,,,,45,23,9.723008e-05,NONE_STR,45,23,-0.3217489,,,,
2274,,,,,45,24,9.971857e-05,NONE_STR,45,24,-0.2656626,,,,
2275,,,,,45,25,9.0420246e-05,NONE_STR,45,25,-0.75787556,,,,
2276,,,,,45,26,8.6948276e-05,NONE_STR,45,26,-1.0189723,,,,
2277,,,,,45,27,0.00010767579,NONE_STR,45,27,-0.83745366,,,,
2278,,,,,45,28,0.00020888448,NONE_STR,45,28,0.258637,,,,
2279,,,,,45,29,0.00018587708,NONE_STR,45,29,-0.2127282,,,,
2280,,,,,45,30,0.00018633902,NONE_STR,45,30,0.3798864,,,,
2281,,,,,45,31,0.000113874674,NONE_STR,45,31,0.31228188,,,,
2282,,,,,45,32,9.9912286e-05,NONE_STR,45,32,0.036075756,,,,
2283,,,,,45,33,8.799136e-05,NONE_STR,45,33,-0.93484753,,,,
2284,,,,,45,34,7.9885125e-05,NONE_STR,45,34,-1.6174784,,,,
2285,,,,,45,35,6.8575144e-05,NONE_STR,45,35,-2.0288239,,,,
2286,,,,,45,36,6.9618225e-05,NONE_STR,45,36,-1.5521756,,,,
2287,,,,,45,37,9.098649e-05,NONE_STR,45,37,-1.0349683,,,,
2288,,,,,45,38,0.00028075278,NONE_STR,45,38,0.3380817,,,,
2289,,,,,45,39,0.00019146502,NONE_STR,45,39,-0.4292281,,,,
2290,,,,,45,40,0.00014917552,NONE_STR,45,40,-0.5547656,,,,
2291,,,,,45,41,0.00017943978,NONE_STR,45,41,-0.15572673,,,,
2292,,,,,45,42,0.00018747151,NONE_STR,45,42,-0.1896395,,,,
2293,,,,,45,43,0.0001334697,NONE_STR,45,43,-0.7131229,,,,
2294,,,,,45,44,0.00015243888,NONE_STR,45,44,-0.549047,,,,
2295,,,,,45,45,0.00032112002,NONE_STR,45,45,0.8507529,,,,
2296,,,,,45,46,0.00033901632,NONE_STR,45,46,1.0326265,,,,
2297,,,,,45,47,0.0002580434,NONE_STR,45,47,0.5334667,,,,
2298,,,,,45,48,0.00013826787,NONE_STR,45,48,-0.37734082,,,,
2299,,,,,45,49,0.00012855232,NONE_STR,45,49,-0.48017296,,,,
2300,,,,,46,0,0.00018317997,NONE_STR,46,0,2.8205674,,,,
2301,,,,,46,1,0.00013954937,NONE_STR,46,1,1.1313008,,,,
2302,,,,,46,2,0.00017520785,NONE_STR,46,2,2.3578475,,,,
2303,,,,,46,3,0.00019147992,NONE_STR,46,3,3.0342932,,,,
2304,,,,,46,4,0.00017227232,NONE_STR,46,4,2.3403242,,,,
2305,,,,,46,5,0.00017409027,NONE_STR,46,5,2.2739937,,,,
2306,,,,,46,6,0.00017380714,NONE_STR,46,6,2.1639407,,,,
2307,,,,,46,7,0.00017276406,NONE_STR,46,7,2.4557414,,,,
2308,,,,,46,8,0.00015062094,NONE_STR,46,8,1.3242112,,,,
2309,,,,,46,9,0.0001462549,NONE_STR,46,9,1.054342,,,,
2310,,,,,46,10,0.00015346706,NONE_STR,46,10,1.1824383,,,,
2311,,,,,46,11,0.0001258105,NONE_STR,46,11,0.51885337,,,,
2312,,,,,46,12,0.00011052191,NONE_STR,46,12,0.7789207,,,,
2313,,,,,46,13,0.00010441244,NONE_STR,46,13,0.23182489,,,,
2314,,,,,46,14,0.00010019541,NONE_STR,46,14,0.6635225,,,,
2315,,,,,46,15,0.00010125339,NONE_STR,46,15,1.3203851,,,,
2316,,,,,46,16,0.00010481477,NONE_STR,46,16,1.4400113,,,,
2317,,,,,46,17,0.000109910965,NONE_STR,46,17,1.6526055,,,,
2318,,,,,46,18,0.000104919076,NONE_STR,46,18,1.5275037,,,,
2319,,,,,46,19,9.74983e-05,NONE_STR,46,19,0.57263875,,,,
2320,,,,,46,20,9.967387e-05,NONE_STR,46,20,-1.1774696,,,,
2321,,,,,46,21,0.0001051873,NONE_STR,46,21,0.08512646,,,,
2322,,,,,46,22,0.00010302663,NONE_STR,46,22,1.1875465,,,,
2323,,,,,46,23,0.00010807812,NONE_STR,46,23,1.5488818,,,,
2324,,,,,46,24,0.000112593174,NONE_STR,46,24,1.7722303,,,,
2325,,,,,46,25,0.000107601285,NONE_STR,46,25,1.5921692,,,,
2326,,,,,46,26,0.000105023384,NONE_STR,46,26,1.2476095,,,,
2327,,,,,46,27,0.0001282543,NONE_STR,46,27,0.3475382,,,,
2328,,,,,46,28,0.00020320714,NONE_STR,46,28,1.054001,,,,
2329,,,,,46,29,0.00023774803,NONE_STR,46,29,0.812371,,,,
2330,,,,,46,30,0.00016406178,NONE_STR,46,30,-0.10688425,,,,
2331,,,,,46,31,0.0001219362,NONE_STR,46,31,1.1848763,,,,
2332,,,,,46,32,0.00012041628,NONE_STR,46,32,2.3772461,,,,
2333,,,,,46,33,0.00012035668,NONE_STR,46,33,2.5440555,,,,
2334,,,,,46,34,0.000117242336,NONE_STR,46,34,2.2404168,,,,
2335,,,,,46,35,0.00012789667,NONE_STR,46,35,1.790962,,,,
2336,,,,,46,36,0.00013162196,NONE_STR,46,36,0.5773784,,,,
2337,,,,,46,37,0.00017914176,NONE_STR,46,37,-0.2542258,,,,
2338,,,,,46,38,0.00037367642,NONE_STR,46,38,1.2465072,,,,
2339,,,,,46,39,0.0002655834,NONE_STR,46,39,0.65240604,,,,
2340,,,,,46,40,0.000201419,NONE_STR,46,40,0.49479142,,,,
2341,,,,,46,41,0.00027011335,NONE_STR,46,41,1.3254765,,,,
2342,,,,,46,42,0.00034196675,NONE_STR,46,42,1.1515306,,,,
2343,,,,,46,43,0.00023382902,NONE_STR,46,43,0.24687928,,,,
2344,,,,,46,44,0.00027924776,NONE_STR,46,44,0.7703543,,,,
2345,,,,,46,45,0.00051158667,NONE_STR,46,45,3.3458362,,,,
2346,,,,,46,46,0.0005161315,NONE_STR,46,46,3.9485488,,,,
2347,,,,,46,47,0.00040508807,NONE_STR,46,47,2.6932924,,,,
2348,,,,,46,48,0.0002811998,NONE_STR,46,48,1.8758793,,,,
2349,,,,,46,49,0.00016875565,NONE_STR,46,49,0.6429207,,,,
2350,,,,,47,0,6.131828e-05,NONE_STR,47,0,-0.09551802,,,,
2351,,,,,47,1,5.26011e-05,NONE_STR,47,1,-0.5054482,,,,
2352,,,,,47,2,5.0634146e-05,NONE_STR,47,2,-0.6481639,,,,
2353,,,,,47,3,5.2198768e-05,NONE_STR,47,3,-0.4867367,,,,
2354,,,,,47,4,3.2439828e-05,NONE_STR,47,4,-1.4715255,,,,
2355,,,,,47,5,2.7030706e-05,NONE_STR,47,5,-1.8676729,,,,
2356,,,,,47,6,4.246831e-05,NONE_STR,47,6,-0.96230924,,,,
2357,,,,,47,7,4.0903687e-05,NONE_STR,47,7,-1.1303998,,,,
2358,,,,,47,8,3.5971403e-05,NONE_STR,47,8,-1.554182,,,,
2359,,,,,47,9,3.3572316e-05,NONE_STR,47,9,-1.6037513,,,,
2360,,,,,47,10,3.9175153e-05,NONE_STR,47,10,-1.2793154,,,,
2361,,,,,47,11,4.1022897e-05,NONE_STR,47,11,-1.0115628,,,,
2362,,,,,47,12,4.1633844e-05,NONE_STR,47,12,-0.39292333,,,,
2363,,,,,47,13,3.2290816e-05,NONE_STR,47,13,-1.454251,,,,
2364,,,,,47,14,2.8654933e-05,NONE_STR,47,14,-1.292093,,,,
2365,,,,,47,15,2.9280782e-05,NONE_STR,47,15,-0.9851136,,,,
2366,,,,,47,16,3.0502677e-05,NONE_STR,47,16,-1.015341,,,,
2367,,,,,47,17,3.1515956e-05,NONE_STR,47,17,-1.0934783,,,,
2368,,,,,47,18,3.1664968e-05,NONE_STR,47,18,-0.8603805,,,,
2369,,,,,47,19,3.6627054e-05,NONE_STR,47,19,-0.48483616,,,,
2370,,,,,47,20,8.268654e-05,NONE_STR,47,20,0.61793184,,,,
2371,,,,,47,21,4.4226646e-05,NONE_STR,47,21,-0.29266906,,,,
2372,,,,,47,22,3.1620264e-05,NONE_STR,47,22,-0.63281375,,,,
2373,,,,,47,23,3.5881996e-05,NONE_STR,47,23,-0.32485232,,,,
2374,,,,,47,24,3.707409e-05,NONE_STR,47,24,-0.28592926,,,,
2375,,,,,47,25,3.413856e-05,NONE_STR,47,25,-0.42853457,,,,
2376,,,,,47,26,3.4719706e-05,NONE_STR,47,26,-0.45711213,,,,
2377,,,,,47,27,4.246831e-05,NONE_STR,47,27,-0.73571724,,,,
2378,,,,,47,28,7.891655e-05,NONE_STR,47,28,-0.44508573,,,,
2379,,,,,47,29,5.723536e-05,NONE_STR,47,29,-1.0726734,,,,
2380,,,,,47,30,0.00010256469,NONE_STR,47,30,-0.084028706,,,,
2381,,,,,47,31,3.5971403e-05,NONE_STR,47,31,-0.6236684,,,,
2382,,,,,47,32,3.1262636e-05,NONE_STR,47,32,-0.62064654,,,,
2383,,,,,47,33,3.387034e-05,NONE_STR,47,33,-0.43889078,,,,
2384,,,,,47,34,3.5896897e-05,NONE_STR,47,34,-0.3047675,,,,
2385,,,,,47,35,4.132092e-05,NONE_STR,47,35,-0.36850074,,,,
2386,,,,,47,36,3.555417e-05,NONE_STR,47,36,-1.122964,,,,
2387,,,,,47,37,4.912913e-05,NONE_STR,47,37,-1.1115587,,,,
2388,,,,,47,38,0.00024549663,NONE_STR,47,38,0.9778817,,,,
2389,,,,,47,39,0.00014531612,NONE_STR,47,39,-0.05526475,,,,
2390,,,,,47,40,8.0019236e-05,NONE_STR,47,40,-0.69677085,,,,
2391,,,,,47,41,0.00013315678,NONE_STR,47,41,0.12667742,,,,
2392,,,,,47,42,0.00018067658,NONE_STR,47,42,0.19928701,,,,
2393,,,,,47,43,9.341538e-05,NONE_STR,47,43,-0.56921583,,,,
2394,,,,,47,44,0.00013241172,NONE_STR,47,44,-0.16476844,,,,
2395,,,,,47,45,0.00021004677,NONE_STR,47,45,0.6474845,,,,
2396,,,,,47,46,0.0002272278,NONE_STR,47,46,0.66677326,,,,
2397,,,,,47,47,0.0001616329,NONE_STR,47,47,0.049479462,,,,
2398,,,,,47,48,0.000111579895,NONE_STR,47,48,-0.2445205,,,,
2399,,,,,47,49,8.34316e-05,NONE_STR,47,49,-0.14698058,,,,
2400,,,,,48,0,7.930398e-05,NONE_STR,48,0,-0.73019004,,,,
2401,,,,,48,1,8.2194805e-05,NONE_STR,48,1,-0.4219475,,,,
2402,,,,,48,2,8.614361e-05,NONE_STR,48,2,-0.20680612,,,,
2403,,,,,48,3,7.312e-05,NONE_STR,48,3,-0.78944975,,,,
2404,,,,,48,4,7.240474e-05,NONE_STR,48,4,-0.5850166,,,,
2405,,,,,48,5,8.5905194e-05,NONE_STR,48,5,-0.04348344,,,,
2406,,,,,48,6,8.530915e-05,NONE_STR,48,6,-0.061948664,,,,
2407,,,,,48,7,8.121133e-05,NONE_STR,48,7,-0.23861885,,,,
2408,,,,,48,8,6.943941e-05,NONE_STR,48,8,-0.82326907,,,,
2409,,,,,48,9,6.8709254e-05,NONE_STR,48,9,-0.9543263,,,,
2410,,,,,48,10,6.9230795e-05,NONE_STR,48,10,-1.1000139,,,,
2411,,,,,48,11,6.1914325e-05,NONE_STR,48,11,-1.222573,,,,
2412,,,,,48,12,6.279349e-05,NONE_STR,48,12,-1.1612799,,,,
2413,,,,,48,13,7.8469515e-05,NONE_STR,48,13,-0.40676644,,,,
2414,,,,,48,14,8.2969666e-05,NONE_STR,48,14,-0.07775751,,,,
2415,,,,,48,15,7.560849e-05,NONE_STR,48,15,-0.28089148,,,,
2416,,,,,48,16,8.073449e-05,NONE_STR,48,16,-0.06476184,,,,
2417,,,,,48,17,8.5785985e-05,NONE_STR,48,17,0.08154108,,,,
2418,,,,,48,18,7.7962875e-05,NONE_STR,48,18,-0.15599327,,,,
2419,,,,,48,19,8.0004334e-05,NONE_STR,48,19,-0.07745677,,,,
2420,,,,,48,20,0.00012524426,NONE_STR,48,20,1.0068458,,,,
2421,,,,,48,21,8.429587e-05,NONE_STR,48,21,0.0027552433,,,,
2422,,,,,48,22,6.391108e-05,NONE_STR,48,22,-1.0243927,,,,
2423,,,,,48,23,5.7533383e-05,NONE_STR,48,23,-1.4548771,,,,
2424,,,,,48,24,5.8591366e-05,NONE_STR,48,24,-1.3558241,,,,
2425,,,,,48,25,6.130338e-05,NONE_STR,48,25,-1.1742375,,,,
2426,,,,,48,26,6.534159e-05,NONE_STR,48,26,-0.88535947,,,,
2427,,,,,48,27,7.8976154e-05,NONE_STR,48,27,-0.55347335,,,,
2428,,,,,48,28,9.9405646e-05,NONE_STR,48,28,-0.48964068,,,,
2429,,,,,48,29,9.5143914e-05,NONE_STR,48,29,-0.7651523,,,,
2430,,,,,48,30,0.00014452636,NONE_STR,48,30,0.14656389,,,,
2431,,,,,48,31,6.994605e-05,NONE_STR,48,31,-0.7593034,,,,
2432,,,,,48,32,6.5758824e-05,NONE_STR,48,32,-0.8810177,,,,
2433,,,,,48,33,6.780028e-05,NONE_STR,48,33,-0.8056661,,,,
2434,,,,,48,34,6.9245696e-05,NONE_STR,48,34,-0.68845314,,,,
2435,,,,,48,35,7.8246e-05,NONE_STR,48,35,-0.2993622,,,,
2436,,,,,48,36,7.222593e-05,NONE_STR,48,36,-1.0029569,,,,
2437,,,,,48,37,8.584559e-05,NONE_STR,48,37,-1.0590215,,,,
2438,,,,,48,38,0.00031721592,NONE_STR,48,38,1.273973,,,,
2439,,,,,48,39,0.00025337934,NONE_STR,48,39,0.79399395,,,,
2440,,,,,48,40,0.00017909706,NONE_STR,48,40,0.41361248,,,,
2441,,,,,48,41,0.00021854043,NONE_STR,48,41,0.89555055,,,,
2442,,,,,48,42,0.00025774539,NONE_STR,48,42,0.580541,,,,
2443,,,,,48,43,0.00015206635,NONE_STR,48,43,-0.30983767,,,,
2444,,,,,48,44,0.00017595291,NONE_STR,48,44,-0.1055354,,,,
2445,,,,,48,45,0.00015373528,NONE_STR,48,45,-0.42711428,,,,
2446,,,,,48,46,0.00020006299,NONE_STR,48,46,0.0062120315,,,,
2447,,,,,48,47,0.00012929738,NONE_STR,48,47,-0.59086055,,,,
2448,,,,,48,48,0.00010506809,NONE_STR,48,48,-0.7806418,,,,
2449,,,,,48,49,9.6812844e-05,NONE_STR,48,49,-0.6357479,,,,
2450,,,,,49,0,5.979836e-05,NONE_STR,49,0,-0.44030553,,,,
2451,,,,,49,1,6.0617924e-05,NONE_STR,49,1,-0.20952252,,,,
2452,,,,,49,2,4.9471855e-05,NONE_STR,49,2,-0.8164081,,,,
2453,,,,,49,3,4.646182e-05,NONE_STR,49,3,-0.98143977,,,,
2454,,,,,49,4,4.6804547e-05,NONE_STR,49,4,-0.9188991,,,,
2455,,,,,49,5,4.7177076e-05,NONE_STR,49,5,-0.8605186,,,,
2456,,,,,49,6,4.6774745e-05,NONE_STR,49,6,-0.7956488,,,,
2457,,,,,49,7,4.0009618e-05,NONE_STR,49,7,-0.9768021,,,,
2458,,,,,49,8,4.325807e-05,NONE_STR,49,8,-0.8778344,,,,
2459,,,,,49,9,4.5627356e-05,NONE_STR,49,9,-0.9413922,,,,
2460,,,,,49,10,5.055964e-05,NONE_STR,49,10,-0.8973882,,,,
2461,,,,,49,11,5.2422285e-05,NONE_STR,49,11,-0.6824701,,,,
2462,,,,,49,12,4.1648746e-05,NONE_STR,49,12,-1.1363596,,,,
2463,,,,,49,13,3.886223e-05,NONE_STR,49,13,-1.5027658,,,,
2464,,,,,49,14,3.4496188e-05,NONE_STR,49,14,-1.8910103,,,,
2465,,,,,49,15,3.4481287e-05,NONE_STR,49,15,-1.9122599,,,,
2466,,,,,49,16,3.5077333e-05,NONE_STR,49,16,-1.9003438,,,,
2467,,,,,49,17,3.6224723e-05,NONE_STR,49,17,-1.8599172,,,,
2468,,,,,49,18,3.299117e-05,NONE_STR,49,18,-2.0709805,,,,
2469,,,,,49,19,3.1337142e-05,NONE_STR,49,19,-2.1254783,,,,
2470,,,,,49,20,4.3958426e-05,NONE_STR,49,20,-1.2538129,,,,
2471,,,,,49,21,4.5388937e-05,NONE_STR,49,21,-1.357251,,,,
2472,,,,,49,22,3.5956502e-05,NONE_STR,49,22,-1.8193805,,,,
2473,,,,,49,23,3.3542514e-05,NONE_STR,49,23,-2.0736618,,,,
2474,,,,,49,24,3.3706427e-05,NONE_STR,49,24,-2.0889652,,,,
2475,,,,,49,25,3.299117e-05,NONE_STR,49,25,-2.0628042,,,,
2476,,,,,49,26,3.312528e-05,NONE_STR,49,26,-2.0544395,,,,
2477,,,,,49,27,3.8027763e-05,NONE_STR,49,27,-1.8126317,,,,
2478,,,,,49,28,3.299117e-05,NONE_STR,49,28,-2.3947296,,,,
2479,,,,,49,29,4.6998262e-05,NONE_STR,49,29,-1.4341459,,,,
2480,,,,,49,30,0.00010159612,NONE_STR,49,30,-0.08977194,,,,
2481,,,,,49,31,4.3049455e-05,NONE_STR,49,31,-1.0356517,,,,
2482,,,,,49,32,4.23342e-05,NONE_STR,49,32,-0.9202474,,,,
2483,,,,,49,33,4.416704e-05,NONE_STR,49,33,-0.7636948,,,,
2484,,,,,49,34,4.427135e-05,NONE_STR,49,34,-0.7892772,,,,
2485,,,,,49,35,4.749e-05,NONE_STR,49,35,-0.7832183,,,,
2486,,,,,49,36,4.4822693e-05,NONE_STR,49,36,-1.1669796,,,,
2487,,,,,49,37,5.441904e-05,NONE_STR,49,37,-1.0608599,,,,
2488,,,,,49,38,0.00023649633,NONE_STR,49,38,1.0858798,,,,
2489,,,,,49,39,0.0001449734,NONE_STR,49,39,0.11671001,,,,
2490,,,,,49,40,0.00013910234,NONE_STR,49,40,0.33944547,,,,
2491,,,,,49,41,0.00017024577,NONE_STR,49,41,1.1402407,,,,
2492,,,,,49,42,0.00018280745,NONE_STR,49,42,0.4432202,,,,
2493,,,,,49,43,0.00015282631,NONE_STR,49,43,-0.10930537,,,,
2494,,,,,49,44,0.0002078861,NONE_STR,49,44,0.26145795,,,,
2495,,,,,49,45,0.00012694299,NONE_STR,49,45,-0.55763566,,,,
2496,,,,,49,46,0.00012046099,NONE_STR,49,46,-0.59335285,,,,
2497,,,,,49,47,7.44313e-05,NONE_STR,49,47,-0.91808164,,,,
2498,,,,,49,48,5.4225326e-05,NONE_STR,49,48,-1.073623,,,,
2499,,,,,49,49,6.224215e-05,NONE_STR,49,49,-0.81637925,,,,
