,ax_00_0_imshow_row,ax_00_0_imshow_col,ax_00_0_imshow_value,ax_01_0_imshow_row,ax_01_0_imshow_col,ax_01_0_imshow_value,ax_02_0_plot_x,ax_02_0_plot_y,ax_03_0_plot_x,ax_03_0_plot_y
1599,31,49,0.0005891919,31,49,-0.8388185,,,,
1600,32,0,0.00018393993,32,0,-0.9670022,,,,
1601,32,1,0.0001603663,32,1,-1.2446471,,,,
1602,32,2,0.00012096763,32,2,-1.8948382,,,,
1603,32,3,0.0001270622,32,3,-2.0496004,,,,
1604,32,4,0.00015679002,32,4,-1.579862,,,,
1605,32,5,0.00017800927,32,5,-1.224958,,,,
1606,32,6,0.00018550456,32,6,-1.0470136,,,,
1607,32,7,0.00019791722,32,7,-0.6895531,,,,
1608,32,8,0.00022152066,32,8,-0.231631,,,,
1609,32,9,0.00022384524,32,9,-0.30698207,,,,
1610,32,10,0.00026457012,32,10,-0.45225498,,,,
1611,32,11,0.00031346083,32,11,-0.18572596,,,,
1612,32,12,0.0001745522,32,12,-1.1270624,,,,
1613,32,13,0.00028954446,32,13,-0.018006923,,,,
1614,32,14,0.00031487644,32,14,-0.021072656,,,,
1615,32,15,0.00019609928,32,15,-0.8642031,,,,
1616,32,16,0.00018253922,32,16,-1.0927666,,,,
1617,32,17,0.00019797683,32,17,-0.9253805,,,,
1618,32,18,0.0006490201,32,18,-0.2702381,,,,
1619,32,19,0.003399074,32,19,-0.0010446481,,,,
1620,32,20,0.008365586,32,20,0.12642,,,,
1621,32,21,0.00018942356,32,21,-1.1676607,,,,
1622,32,22,0.00017800927,32,22,-1.2729814,,,,
1623,32,23,0.00017951429,32,23,-1.1631949,,,,
1624,32,24,0.00019332767,32,24,-0.8976443,,,,
1625,32,25,0.00021137297,32,25,-0.6443993,,,,
1626,32,26,0.00022234023,32,26,-0.48028597,,,,
1627,32,27,0.0003374666,32,27,-0.2015797,,,,
1628,32,28,0.00022627413,32,28,-1.3651633,,,,
1629,32,29,0.0008967519,32,29,0.38533086,,,,
1630,32,30,0.012029231,32,30,0.40447587,,,,
1631,32,31,0.0027730614,32,31,-0.046685703,,,,
1632,32,32,0.00226444,32,32,-0.137412,,,,
1633,32,33,0.004408568,32,33,-0.07285229,,,,
1634,32,34,0.0038079172,32,34,-0.03980089,,,,
1635,32,35,0.0021092594,32,35,-0.10798351,,,,
1636,32,36,0.0025147349,32,36,-0.07146364,,,,
1637,32,37,0.0074175745,32,37,-0.031301443,,,,
1638,32,38,0.001276657,32,38,0.21811207,,,,
1639,32,39,0.001121819,32,39,0.8148502,,,,
1640,32,40,0.001114279,32,40,0.6118408,,,,
1641,32,41,0.0008715093,32,41,-0.0087679885,,,,
1642,32,42,0.00041627884,32,42,-1.0251458,,,,
1643,32,43,0.0003207922,32,43,-1.8714532,,,,
1644,32,44,0.0002641827,32,44,-1.7236772,,,,
1645,32,45,0.00019018352,32,45,-2.2938704,,,,
1646,32,46,0.00031916797,32,46,-1.8236562,,,,
1647,32,47,0.00037761033,32,47,-1.3728898,,,,
1648,32,48,0.00045506656,32,48,-1.1067473,,,,
1649,32,49,0.0003386587,32,49,-1.214175,,,,
1650,33,0,0.00017341971,33,0,-1.2879233,,,,
1651,33,1,0.00019879639,33,1,-0.8069912,,,,
1652,33,2,0.00021782517,33,2,-0.4283028,,,,
1653,33,3,0.00021599233,33,3,-0.45526782,,,,
1654,33,4,0.0001989752,33,4,-0.69066,,,,
1655,33,5,0.00020989776,33,5,-0.61269844,,,,
1656,33,6,0.00021472573,33,6,-0.70129967,,,,
1657,33,7,0.00022804737,33,7,-0.59941906,,,,
1658,33,8,0.00023943186,33,8,-0.3988546,,,,
1659,33,9,0.00024285913,33,9,-0.39366367,,,,
1660,33,10,0.00030125678,33,10,-0.22546303,,,,
1661,33,11,0.00032819808,33,11,-0.22004987,,,,
1662,33,12,0.00021770597,33,12,-0.5071425,,,,
1663,33,13,0.0003155768,33,13,0.029354673,,,,
1664,33,14,0.00033138692,33,14,-0.1746384,,,,
1665,33,15,0.00021101534,33,15,-0.9652179,,,,
1666,33,16,0.0001949817,33,16,-1.0904473,,,,
1667,33,17,0.00020679832,33,17,-0.966133,,,,
1668,33,18,0.0006609708,33,18,-0.3797974,,,,
1669,33,19,0.0034285784,33,19,-0.0014478716,,,,
1670,33,20,0.00840725,33,20,0.13955724,,,,
1671,33,21,0.00021491945,33,21,-1.5341657,,,,
1672,33,22,0.00020605326,33,22,-1.4144932,,,,
1673,33,23,0.00020730495,33,23,-1.1524951,,,,
1674,33,24,0.00022049248,33,24,-0.8588464,,,,
1675,33,25,0.00023816526,33,25,-0.6516514,,,,
1676,33,26,0.00024345517,33,26,-0.64959395,,,,
1677,33,27,0.0003606826,33,27,-0.021985734,,,,
1678,33,28,0.0002708733,33,28,-0.67780536,,,,
1679,33,29,0.0008737445,33,29,0.2729187,,,,
1680,33,30,0.012000054,33,30,0.2960132,,,,
1681,33,31,0.0027826875,33,31,-0.1172233,,,,
1682,33,32,0.0022805333,33,32,-0.18184608,,,,
1683,33,33,0.0044250786,33,33,-0.104307346,,,,
1684,33,34,0.0038139522,33,34,-0.10669904,,,,
1685,33,35,0.00211747,33,35,-0.1896819,,,,
1686,33,36,0.002522111,33,36,-0.15160519,,,,
1687,33,37,0.0074114203,33,37,-0.09772701,,,,
1688,33,38,0.0012451112,33,38,-0.16920845,,,,
1689,33,39,0.0010925084,33,39,0.41012624,,,,
1690,33,40,0.0010984242,33,40,0.2719533,,,,
1691,33,41,0.0009059012,33,41,-0.05043656,,,,
1692,33,42,0.0005013943,33,42,-0.30252513,,,,
1693,33,43,0.0004106015,33,43,-0.9136358,,,,
1694,33,44,0.00037288666,33,44,-0.59992635,,,,
1695,33,45,0.00029584765,33,45,-1.0008265,,,,
1696,33,46,0.00040231645,33,46,-1.1701596,,,,
1697,33,47,0.00041623414,33,47,-1.246063,,,,
1698,33,48,0.00045967102,33,48,-1.3352805,,,,
1699,33,49,0.0003155619,33,49,-1.7657688,,,,
1700,34,0,3.2424927e-05,34,0,-1.6002096,,,,
1701,34,1,4.74751e-05,34,1,-1.3214685,,,,
1702,34,2,6.197393e-05,34,2,-0.94294876,,,,
1703,34,3,5.763769e-05,34,3,-1.0966189,,,,
1704,34,4,5.1245093e-05,34,4,-1.1763409,,,,
1705,34,5,4.5910478e-05,34,5,-1.3322365,,,,
1706,34,6,5.2526593e-05,34,6,-1.3572993,,,,
1707,34,7,7.3090196e-05,34,7,-0.93692213,,,,
1708,34,8,6.480515e-05,34,8,-0.91929275,,,,
1709,34,9,6.452203e-05,34,9,-0.9312653,,,,
1710,34,10,0.00012481213,34,10,-0.8208712,,,,
1711,34,11,0.0001540631,34,11,-0.76854545,,,,
1712,34,12,5.0231814e-05,34,12,-1.5324236,,,,
1713,34,13,0.00014302135,34,13,-0.5766302,,,,
1714,34,14,0.00018408895,34,14,-0.3886329,,,,
1715,34,15,7.072091e-05,34,15,-1.618096,,,,
1716,34,16,5.6490302e-05,34,16,-2.2653954,,,,
1717,34,17,7.010996e-05,34,17,-1.9357055,,,,
1718,34,18,0.0005182326,34,18,-0.50958097,,,,
1719,34,19,0.0032465905,34,19,-0.13205568,,,,
1720,34,20,0.008151174,34,20,-0.025270198,,,,
1721,34,21,9.034574e-05,34,21,-1.3926193,,,,
1722,34,22,7.113814e-05,34,22,-1.3893787,,,,
1723,34,23,6.593764e-05,34,23,-1.313994,,,,
1724,34,24,7.657707e-05,34,24,-1.1093397,,,,
1725,34,25,9.557605e-05,34,25,-0.839293,,,,
1726,34,26,0.00010468066,34,26,-0.6966342,,,,
1727,34,27,0.00022996962,34,27,0.067570165,,,,
1728,34,28,0.00012524426,34,28,-0.96884006,,,,
1729,34,29,0.00072936714,34,29,0.31443855,,,,
1730,34,30,0.011985749,34,30,0.72673815,,,,
1731,34,31,0.00269337,34,31,0.19335502,,,,
1732,34,32,0.002190262,34,32,0.13536973,,,,
1733,34,33,0.0043578297,34,33,0.24926369,,,,
1734,34,34,0.0037334561,34,34,0.20144896,,,,
1735,34,35,0.0020094514,34,35,0.022797778,,,,
1736,34,36,0.0024119318,34,36,0.041106652,,,,
1737,34,37,0.0073524117,34,37,0.19949813,,,,
1738,34,38,0.0011582673,34,38,0.2583441,,,,
1739,34,39,0.000966087,34,39,0.54035103,,,,
1740,34,40,0.000979811,34,40,0.50990736,,,,
1741,34,41,0.00073747337,34,41,-0.324333,,,,
1742,34,42,0.00032876432,34,42,-0.743917,,,,
1743,34,43,0.00024104118,34,43,-1.2996588,,,,
1744,34,44,0.00021959841,34,44,-0.7846682,,,,
1745,34,45,0.0001540631,34,45,-1.0643269,,,,
1746,34,46,0.00029933453,34,46,-0.6642415,,,,
1747,34,47,0.00032022595,34,47,-0.6270739,,,,
1748,34,48,0.000330925,34,48,-1.1041831,,,,
1749,34,49,0.0001847148,34,49,-1.7127509,,,,
1750,35,0,2.7105212e-05,35,0,-1.119474,,,,
1751,35,1,3.3572316e-05,35,1,-1.0490397,,,,
1752,35,2,4.439056e-05,35,2,-0.84719723,,,,
1753,35,3,5.6177378e-05,35,3,-0.6877184,,,,
1754,35,4,6.003678e-05,35,4,-0.60442597,,,,
1755,35,5,5.13196e-05,35,5,-0.8872144,,,,
1756,35,6,6.1139464e-05,35,6,-0.7718161,,,,
1757,35,7,8.174777e-05,35,7,-0.37849295,,,,
1758,35,8,7.7068806e-05,35,8,-0.38320485,,,,
1759,35,9,8.134544e-05,35,9,-0.40971178,,,,
1760,35,10,0.00012563169,35,10,-0.5120046,,,,
1761,35,11,0.00013674796,35,11,-0.73931825,,,,
1762,35,12,2.9101968e-05,35,12,-1.5250674,,,,
1763,35,13,0.00012277067,35,13,-0.5924638,,,,
1764,35,14,0.00016102195,35,14,-0.37153542,,,,
1765,35,15,4.9248338e-05,35,15,-1.4047817,,,,
1766,35,16,3.6507845e-05,35,16,-1.7086564,,,,
1767,35,17,5.0917268e-05,35,17,-1.6194732,,,,
1768,35,18,0.0004890412,35,18,-0.6065115,,,,
1769,35,19,0.0031802505,35,19,-0.25437537,,,,
1770,35,20,0.00801371,35,20,-0.16630684,,,,
1771,35,21,5.3972006e-05,35,21,-1.5720422,,,,
1772,35,22,4.1633844e-05,35,22,-1.6278628,,,,
1773,35,23,3.2112002e-05,35,23,-1.7860436,,,,
1774,35,24,4.0873885e-05,35,24,-1.630321,,,,
1775,35,25,6.2316656e-05,35,25,-1.2058723,,,,
1776,35,26,7.335842e-05,35,26,-0.9408775,,,,
1777,35,27,0.00019539893,35,27,-0.06201231,,,,
1778,35,28,9.277463e-05,35,28,-1.122046,,,,
1779,35,29,0.0007198006,35,29,0.4650047,,,,
1780,35,30,0.011999756,35,30,1.1030196,,,,
1781,35,31,0.0027030557,35,31,0.5371424,,,,
1782,35,32,0.002202645,35,32,0.49654576,,,,
1783,35,33,0.004387185,35,33,0.65584403,,,,
1784,35,34,0.0037562102,35,34,0.56534654,,,,
1785,35,35,0.002015695,35,35,0.30622694,,,,
1786,35,36,0.0024209619,35,36,0.31870392,,,,
1787,35,37,0.0074165463,35,37,0.5654679,,,,
1788,35,38,0.0012079924,35,38,0.97339207,,,,
1789,35,39,0.0010037869,35,39,1.1231662,,,,
1790,35,40,0.0010026097,35,40,1.0599688,,,,
1791,35,41,0.0006943345,35,41,-0.43021268,,,,
1792,35,42,0.0002745241,35,42,-1.1827042,,,,
1793,35,43,0.00018315017,35,43,-1.8622726,,,,
1794,35,44,0.00015239418,35,44,-1.3982697,,,,
1795,35,45,0.00010308623,35,45,-1.4364045,,,,
1796,35,46,0.00028268993,35,46,-0.42130688,,,,
1797,35,47,0.00031524897,35,47,-0.2755365,,,,
1798,35,48,0.00032798946,35,48,-0.7537755,,,,
1799,35,49,0.00019170344,35,49,-1.2352906,,,,
1800,36,0,0.0001013428,36,0,-0.5839793,,,,
1801,36,1,0.00011380017,36,1,0.0428592,,,,
1802,36,2,0.00010479987,36,2,-0.26300877,,,,
1803,36,3,0.00010514259,36,3,-0.3728169,,,,
1804,36,4,9.724498e-05,36,4,-0.67054284,,,,
1805,36,5,0.000107869506,36,5,-0.4385503,,,,
1806,36,6,0.00012476742,36,6,-0.052353192,,,,
1807,36,7,0.00014039874,36,7,0.25315425,,,,
1808,36,8,0.0001462847,36,8,0.41458192,,,,
1809,36,9,0.00015597045,36,9,0.42509598,,,,
1810,36,10,0.00018148124,36,10,-0.07406547,,,,
1811,36,11,0.0001809001,36,11,-0.5866612,,,,
1812,36,12,6.850064e-05,36,12,-1.6628525,,,,
1813,36,13,0.00015595555,36,13,-0.61803585,,,,
1814,36,14,0.00019738078,36,14,-0.1679239,,,,
1815,36,15,8.997321e-05,36,15,-0.9073225,,,,
1816,36,16,7.3984265e-05,36,16,-1.2155921,,,,
1817,36,17,8.814037e-05,36,17,-1.0457954,,,,
1818,36,18,0.00053298473,36,18,-0.35596886,,,,
1819,36,19,0.003221333,36,19,-0.0994297,,,,
1820,36,20,0.008035794,36,20,-0.05319223,,,,
1821,36,21,8.584559e-05,36,21,-1.6862934,,,,
1822,36,22,8.173287e-05,36,22,-1.5537367,,,,
1823,36,23,7.534027e-05,36,23,-1.7751629,,,,
1824,36,24,8.608401e-05,36,24,-1.353015,,,,
1825,36,25,0.00010745227,36,25,-0.5385236,,,,
1826,36,26,0.0001180321,36,26,-0.2604203,,,,
1827,36,27,0.00023396313,36,27,0.45391744,,,,
1828,36,28,0.00012716651,36,28,-1.11018,,,,
1829,36,29,0.0007465482,36,29,0.4295178,,,,
1830,36,30,0.011935219,36,30,0.9411926,,,,
1831,36,31,0.0027123094,36,31,0.43567303,,,,
1832,36,32,0.0022159368,36,32,0.40238222,,,,
1833,36,33,0.0043865293,36,33,0.5517497,,,,
1834,36,34,0.0037585348,36,34,0.45069945,,,,
1835,36,35,0.0020279884,36,35,0.18718518,,,,
1836,36,36,0.0024335235,36,36,0.2161111,,,,
1837,36,37,0.0074200034,36,37,0.49918404,,,,
1838,36,38,0.0012816638,36,38,1.3225625,,,,
1839,36,39,0.0011211634,36,39,1.8874155,,,,
1840,36,40,0.0010946691,36,40,1.6137544,,,,
1841,36,41,0.0007585287,36,41,-0.07405262,,,,
1842,36,42,0.00031089783,36,42,-1.0194539,,,,
1843,36,43,0.0002167821,36,43,-1.9620818,,,,
1844,36,44,0.00017787516,36,44,-1.6291763,,,,
1845,36,45,0.00012555718,36,45,-1.6912456,,,,
1846,36,46,0.0003014505,36,46,-0.5359003,,,,
1847,36,47,0.0003478676,36,47,-0.24326125,,,,
1848,36,48,0.0003798306,36,48,-0.5432268,,,,
1849,36,49,0.00025832653,36,49,-0.82772607,,,,
1850,37,0,8.4519386e-05,37,0,-0.69722146,,,,
1851,37,1,9.314716e-05,37,1,-0.1478866,,,,
1852,37,2,9.1433525e-05,37,2,-0.19108972,,,,
1853,37,3,8.170307e-05,37,3,-0.6050455,,,,
1854,37,4,7.82907e-05,37,4,-0.7872238,,,,
1855,37,5,9.445846e-05,37,5,-0.33015922,,,,
1856,37,6,0.000120699406,37,6,0.39798525,,,,
1857,37,7,0.00014859438,37,7,1.0717882,,,,
1858,37,8,0.00013954937,37,8,0.72786856,,,,
1859,37,9,0.00012817979,37,9,0.28550646,,,,
1860,37,10,0.000162974,37,10,-0.06586069,,,,
1861,37,11,0.00019349158,37,11,-0.12939689,,,,
1862,37,12,7.456541e-05,37,12,-0.90010977,,,,
1863,37,13,0.00015772879,37,13,-0.30156434,,,,
1864,37,14,0.00019204617,37,14,0.009212675,,,,
1865,37,15,8.715689e-05,37,15,-0.49385208,,,,
1866,37,16,7.353723e-05,37,16,-0.76497173,,,,
1867,37,17,8.454919e-05,37,17,-0.82224196,,,,
1868,37,18,0.0005066842,37,18,-0.50038844,,,,
1869,37,19,0.0031484067,37,19,-0.24114434,,,,
1870,37,20,0.007867396,37,20,-0.24184395,,,,
1871,37,21,5.698204e-05,37,21,-2.2570515,,,,
1872,37,22,6.301701e-05,37,22,-2.0620723,,,,
1873,37,23,5.1885843e-05,37,23,-2.635918,,,,
1874,37,24,5.939603e-05,37,24,-2.0392828,,,,
1875,37,25,8.901954e-05,37,25,-0.6368846,,,,
1876,37,26,0.000101298094,37,26,-0.2580612,,,,
1877,37,27,0.00020870566,37,27,0.43071076,,,,
1878,37,28,0.000120446086,37,28,-0.80853117,,,,
1879,37,29,0.00075161457,37,29,0.76031405,,,,
1880,37,30,0.011799902,37,30,0.9834066,,,,
1881,37,31,0.002680406,37,31,0.5321361,,,,
1882,37,32,0.00218682,37,32,0.4852095,,,,
1883,37,33,0.0043356568,37,33,0.6282594,,,,
1884,37,34,0.003720373,37,34,0.531684,,,,
1885,37,35,0.00200966,37,35,0.27244574,,,,
1886,37,36,0.0024128556,37,36,0.29711685,,,,
1887,37,37,0.007359579,37,37,0.54287344,,,,
1888,37,38,0.0012814701,37,38,1.5651928,,,,
1889,37,39,0.0011000931,37,39,1.9872189,,,,
1890,37,40,0.0010852367,37,40,1.7411534,,,,
1891,37,41,0.00077073276,37,41,0.15970017,,,,
1892,37,42,0.00032132864,37,42,-0.6849272,,,,
1893,37,43,0.00022386014,37,43,-1.5952885,,,,
1894,37,44,0.00018131733,37,44,-1.3406334,,,,
1895,37,45,0.00014846027,37,45,-0.9865227,,,,
1896,37,46,0.00031158328,37,46,-0.21166067,,,,
1897,37,47,0.000345096,37,47,-0.09705205,,,,
1898,37,48,0.0003581643,37,48,-0.6556138,,,,
1899,37,49,0.00023576617,37,49,-1.0630629,,,,
1900,38,0,7.401407e-05,38,0,0.51538545,,,,
1901,38,1,5.6311488e-05,38,1,-0.5042524,,,,
1902,38,2,6.110966e-05,38,2,-0.35594374,,,,
1903,38,3,6.0081482e-05,38,3,-0.5573644,,,,
1904,38,4,6.695092e-05,38,4,-0.22345495,,,,
1905,38,5,6.081164e-05,38,5,-0.6330629,,,,
1906,38,6,5.9083104e-05,38,6,-0.9416913,,,,
1907,38,7,6.701052e-05,38,7,-0.798066,,,,
1908,38,8,7.149577e-05,38,8,-0.37423703,,,,
1909,38,9,8.6829066e-05,38,9,0.27248755,,,,
1910,38,10,0.00014698505,38,10,0.7045196,,,,
1911,38,11,0.00018259883,38,11,0.6385932,,,,
1912,38,12,6.879866e-05,38,12,0.62856096,,,,
1913,38,13,0.00013399124,38,13,-0.0037429107,,,,
1914,38,14,0.00015853345,38,14,-0.103398666,,,,
1915,38,15,6.558001e-05,38,15,-0.087878525,,,,
1916,38,16,5.5626035e-05,38,16,-0.14676675,,,,
1917,38,17,6.0901046e-05,38,17,-0.734656,,,,
1918,38,18,0.00045226514,38,18,-0.9794559,,,,
1919,38,19,0.003006801,38,19,-0.4446185,,,,
1920,38,20,0.007545978,38,20,-0.39177147,,,,
1921,38,21,6.137788e-05,38,21,-1.371278,,,,
1922,38,22,5.5268407e-05,38,22,-1.0807818,,,,
1923,38,23,4.3809414e-05,38,23,-1.1613882,,,,
1924,38,24,5.64754e-05,38,24,-0.39075392,,,,
1925,38,25,8.584559e-05,38,25,0.6238552,,,,
1926,38,26,9.684265e-05,38,26,0.92820144,,,,
1927,38,27,0.00022697449,38,27,1.3300886,,,,
1928,38,28,0.000107079744,38,28,-0.74535847,,,,
1929,38,29,0.0006584376,38,29,-0.09558733,,,,
1930,38,30,0.01127629,38,30,0.48676684,,,,
1931,38,31,0.002546519,38,31,0.38774908,,,,
1932,38,32,0.0020573735,38,32,0.10581901,,,,
1933,38,33,0.0041175634,38,33,0.2648971,,,,
1934,38,34,0.0035263896,38,34,0.091854006,,,,
1935,38,35,0.001886636,38,35,-0.2628535,,,,
1936,38,36,0.0022860616,38,36,-0.06776682,,,,
1937,38,37,0.007070139,38,37,0.29154882,,,,
1938,38,38,0.0011832267,38,38,1.1176245,,,,
1939,38,39,0.0010181218,38,39,1.7473459,,,,
1940,38,40,0.0010488927,38,40,1.6025198,,,,
1941,38,41,0.0008352548,38,41,1.0792704,,,,
1942,38,42,0.00034837425,38,42,0.10638631,,,,
1943,38,43,0.00022561848,38,43,-0.90075123,,,,
1944,38,44,0.00019477308,38,44,-0.7741836,,,,
1945,38,45,0.00016343594,38,45,-0.19932102,,,,
1946,38,46,0.00030449033,38,46,0.20907122,,,,
1947,38,47,0.0003195852,38,47,0.034672342,,,,
1948,38,48,0.0003258288,38,48,-0.54158133,,,,
1949,38,49,0.00019700825,38,49,-0.98753244,,,,
1950,39,0,0.00022020936,39,0,1.0220473,,,,
1951,39,1,0.00017310679,39,1,0.07098311,,,,
1952,39,2,0.00018768013,39,2,0.19177409,,,,
1953,39,3,0.00015619397,39,3,-0.35939056,,,,
1954,39,4,0.00011175871,39,4,-1.090015,,,,
1955,39,5,0.00013558567,39,5,-0.6424542,,,,
1956,39,6,0.00014640391,39,6,-0.49201965,,,,
1957,39,7,0.0001500845,39,7,-0.7246449,,,,
1958,39,8,0.00021487474,39,8,0.39126125,,,,
1959,39,9,0.0002799183,39,9,1.1467347,,,,
1960,39,10,0.00033800304,39,10,0.94899017,,,,
1961,39,11,0.00025312603,39,11,-0.15573318,,,,
1962,39,12,0.00012177229,39,12,-0.9256414,,,,
1963,39,13,0.00014705956,39,13,-1.3133551,,,,
1964,39,14,0.00012736022,39,14,-1.7228625,,,,
1965,39,15,9.597838e-05,39,15,-2.1131954,,,,
1966,39,16,0.000116854906,39,16,-1.7285681,,,,
1967,39,17,0.00012759864,39,17,-1.5038307,,,,
1968,39,18,0.00036270916,39,18,-0.9911799,,,,
1969,39,19,0.0024269223,39,19,-0.6614744,,,,
1970,39,20,0.0059015453,39,20,-1.0267828,,,,
1971,39,21,0.000112086535,39,21,-1.3742448,,,,
1972,39,22,0.000106051564,39,22,-1.1572552,,,,
1973,39,23,7.562339e-05,39,23,-1.6696678,,,,
1974,39,24,8.2209706e-05,39,24,-1.6465979,,,,
1975,39,25,9.007752e-05,39,25,-1.6342434,,,,
1976,39,26,9.11355e-05,39,26,-1.5944402,,,,
1977,39,27,0.00020179152,39,27,-0.7212051,,,,
1978,39,28,0.000102862716,39,28,-1.372381,,,,
1979,39,29,0.0005109012,39,29,-1.264029,,,,
1980,39,30,0.009616151,39,30,-0.4493259,,,,
1981,39,31,0.002244696,39,31,-0.16180424,,,,
1982,39,32,0.0017741323,39,32,-0.374789,,,,
1983,39,33,0.0034266263,39,33,-0.53582215,,,,
1984,39,34,0.0029029995,39,34,-0.6220066,,,,
1985,39,35,0.0015609562,39,35,-0.6748439,,,,
1986,39,36,0.0019185692,39,36,-0.54797816,,,,
1987,39,37,0.0058919936,39,37,-0.55005676,,,,
1988,39,38,0.00093352795,39,38,-0.5979465,,,,
1989,39,39,0.00086531043,39,39,0.08099797,,,,
1990,39,40,0.00085809827,39,40,0.028048886,,,,
1991,39,41,0.0005631447,39,41,-0.50763613,,,,
1992,39,42,0.00020648539,39,42,-1.129946,,,,
1993,39,43,0.00020082295,39,43,-0.9394528,,,,
1994,39,44,0.00022889674,39,44,-0.8124613,,,,
1995,39,45,0.00031095743,39,45,0.08690693,,,,
1996,39,46,0.0003106892,39,46,-0.39804217,,,,
1997,39,47,0.00025106966,39,47,-0.7314413,,,,
1998,39,48,0.00022050738,39,48,-1.0048794,,,,
1999,39,49,0.00021250546,39,49,-0.91056335,,,,
2000,40,0,0.00018699467,40,0,-0.5001689,,,,
2001,40,1,0.00016467273,40,1,-0.9372778,,,,
2002,40,2,0.00014822185,40,2,-1.2747158,,,,
2003,40,3,0.00014175475,40,3,-1.4266633,,,,
2004,40,4,0.00012339652,40,4,-1.7835644,,,,
2005,40,5,0.000120803714,40,5,-2.2014058,,,,
2006,40,6,0.00011906028,40,6,-2.0953634,,,,
2007,40,7,0.00013895333,40,7,-1.2477052,,,,
2008,40,8,0.00017860532,40,8,-0.6026861,,,,
2009,40,9,0.00024719536,40,9,0.6408885,,,,
2010,40,10,0.00021384656,40,10,-0.3148541,,,,
2011,40,11,0.00016620755,40,11,-0.7967698,,,,
2012,40,12,0.00016964972,40,12,-0.18225816,,,,
2013,40,13,0.00017420948,40,13,-0.7849124,,,,
2014,40,14,0.00014987588,40,14,-1.7838525,,,,
2015,40,15,0.00012348592,40,15,-2.6932516,,,,
2016,40,16,0.00011602044,40,16,-2.8577876,,,,
2017,40,17,0.00011500716,40,17,-2.4365907,,,,
2018,40,18,0.00022992492,40,18,-0.72923636,,,,
2019,40,19,0.00086152554,40,19,0.043127127,,,,
2020,40,20,0.0018480122,40,20,-0.49486223,,,,
2021,40,21,0.00014834106,40,21,-1.3096243,,,,
2022,40,22,0.0001155287,40,22,-2.19868,,,,
2023,40,23,0.00015863776,40,23,-1.0869529,,,,
2024,40,24,0.00020043552,40,24,0.13673055,,,,
2025,40,25,0.00019620359,40,25,0.43441373,,,,
2026,40,26,0.00020231307,40,26,0.48813218,,,,
2027,40,27,0.00035613775,40,27,0.9562223,,,,
2028,40,28,0.00017082691,40,28,-1.5427974,,,,
2029,40,29,0.00026105344,40,29,-1.183795,,,,
2030,40,30,0.0027630478,40,30,-0.39719945,,,,
2031,40,31,0.00068573654,40,31,-0.5128249,,,,
2032,40,32,0.0005335212,40,32,-0.96380794,,,,
2033,40,33,0.00087478757,40,33,-1.7904344,,,,
2034,40,34,0.0007095635,40,34,-1.9858915,,,,
2035,40,35,0.00041785836,40,35,-1.5759649,,,,
2036,40,36,0.00049959123,40,36,-1.3388375,,,,
2037,40,37,0.0014062524,40,37,-1.2784684,,,,
2038,40,38,0.0007608831,40,38,0.6254448,,,,
2039,40,39,0.0013479888,40,39,3.435874,,,,
2040,40,40,0.0014880747,40,40,5.8418365,,,,
2041,40,41,0.0008416772,40,41,2.0946631,,,,
2042,40,42,0.00036545098,40,42,-0.09624048,,,,
2043,40,43,0.00025087595,40,43,-0.7857328,,,,
2044,40,44,0.00016500056,40,44,-1.6814395,,,,
2045,40,45,0.00020587444,40,45,-1.0809118,,,,
2046,40,46,0.00014157593,40,46,-1.4938601,,,,
2047,40,47,0.00015196204,40,47,-1.551121,,,,
2048,40,48,0.00017035007,40,48,-1.4591407,,,,
2049,40,49,0.00022740662,40,49,-0.96138173,,,,
2050,41,0,0.000204131,41,0,0.40430424,,,,
2051,41,1,0.00020754337,41,1,0.61688423,,,,
2052,41,2,0.00019176304,41,2,0.32519096,,,,
2053,41,3,0.00017806888,41,3,0.031021854,,,,
2054,41,4,0.0001823157,41,4,0.14668876,,,,
2055,41,5,0.00017397106,41,5,-0.074298434,,,,
2056,41,6,0.0001770407,41,6,0.105928764,,,,
2057,41,7,0.0001797229,41,7,-6.424243e-05,,,,
2058,41,8,0.00015814602,41,8,-0.557686,,,,
2059,41,9,0.00018817186,41,9,-0.20612538,,,,
2060,41,10,0.00018410385,41,10,-0.4062297,,,,
2061,41,11,0.00018240511,41,11,-0.2432217,,,,
2062,41,12,0.00015039742,41,12,-0.485803,,,,
2063,41,13,0.00017867982,41,13,0.13081808,,,,
2064,41,14,0.00017239153,41,14,0.225748,,,,
2065,41,15,0.00015200675,41,15,-0.21790943,,,,
2066,41,16,0.00014969707,41,16,-0.54519093,,,,
2067,41,17,0.0001578778,41,17,-0.1886346,,,,
2068,41,18,0.00021117926,41,18,1.1451834,,,,
2069,41,19,0.00038777292,41,19,1.6484339,,,,
2070,41,20,0.00075401366,41,20,1.8389802,,,,
2071,41,21,0.0004862398,41,21,3.563509,,,,
2072,41,22,0.00022596121,41,22,1.4794166,,,,
2073,41,23,0.0001859963,41,23,0.5623876,,,,
2074,41,24,0.00019071996,41,24,0.5770116,,,,
2075,41,25,0.00019487739,41,25,1.0066545,,,,
2076,41,26,0.00020982325,41,26,1.0066206,,,,
2077,41,27,0.00034584105,41,27,0.92169553,,,,
2078,41,28,0.00019744039,41,28,-0.6246165,,,,
2079,41,29,0.00015842915,41,29,-1.0205189,,,,
